Perforiermaschine,Substantiv,"perforieren,Maschine",f,Perforiermaschine,,,,,,,,,Perforiermaschinen,,,,,,,,,Perforiermaschine,,,,,,,,,Perforiermaschinen,,,,,,,,,Perforiermaschine,,,,,,,,,Perforiermaschinen,,,,,,,,,Perforiermaschine,,,,,,,,,Perforiermaschinen,,,,,,,,
Pfriem,Substantiv,,m,Pfriem,,,,,,,,,Pfrieme,,,,,,,,,Pfriemes,Pfriems,,,,,,,,Pfrieme,,,,,,,,,Pfriem,,,,,,,,,Pfriemen,,,,,,,,,Pfriem,,,,,,,,,Pfrieme,,,,,,,,
Pinsel,Substantiv,,m,Pinsel,,,,,,,,,Pinsel,,,,,,,,,Pinsels,,,,,,,,,Pinsel,,,,,,,,,Pinsel,,,,,,,,,Pinseln,,,,,,,,,Pinsel,,,,,,,,,Pinsel,,,,,,,,
Pinzette,Substantiv,,f,Pinzette,,,,,,,,,Pinzetten,,,,,,,,,Pinzette,,,,,,,,,Pinzetten,,,,,,,,,Pinzette,,,,,,,,,Pinzetten,,,,,,,,,Pinzette,,,,,,,,,Pinzetten,,,,,,,,
Poliermaschine,Substantiv,"polieren,Maschine",f,Poliermaschine,,,,,,,,,Poliermaschinen,,,,,,,,,Poliermaschine,,,,,,,,,Poliermaschinen,,,,,,,,,Poliermaschine,,,,,,,,,Poliermaschinen,,,,,,,,,Poliermaschine,,,,,,,,,Poliermaschinen,,,,,,,,
Pressluftbohrer,Substantiv,"Pressluft,Bohrer",m,Pressluftbohrer,,,,,,,,,Pressluftbohrer,,,,,,,,,Pressluftbohrers,,,,,,,,,Pressluftbohrer,,,,,,,,,Pressluftbohrer,,,,,,,,,Pressluftbohrern,,,,,,,,,Pressluftbohrer,,,,,,,,,Pressluftbohrer,,,,,,,,
Presslufthammer,Substantiv,"Pressluft,Hammer",m,Presslufthammer,,,,,,,,,Presslufthämmer,,,,,,,,,Presslufthammers,,,,,,,,,Presslufthämmer,,,,,,,,,Presslufthammer,,,,,,,,,Presslufthämmern,,,,,,,,,Presslufthammer,,,,,,,,,Presslufthämmer,,,,,,,,
Punktiermaschine,Substantiv,"punktieren,Maschine",f,Punktiermaschine,,,,,,,,,Punktiermaschinen,,,,,,,,,Punktiermaschine,,,,,,,,,Punktiermaschinen,,,,,,,,,Punktiermaschine,,,,,,,,,Punktiermaschinen,,,,,,,,,Punktiermaschine,,,,,,,,,Punktiermaschinen,,,,,,,,
Radiergummi,Substantiv,"radieren,Gummi",,,,Radiergummi,Radiergummi,,,,,,Radiergummis,,,,,,,,,,,Radiergummis,Radiergummis,,,,,,Radiergummis,,,,,,,,,,,Radiergummi,Radiergummi,,,,,,Radiergummis,,,,,,,,,,,Radiergummi,Radiergummi,,,,,,Radiergummis,,,,,,,,
Rasenmäher,Substantiv,"Rasen,Mäher",m,Rasenmäher,,,,,,,,,Rasenmäher,,,,,,,,,Rasenmähers,,,,,,,,,Rasenmäher,,,,,,,,,Rasenmäher,,,,,,,,,Rasenmähern,,,,,,,,,Rasenmäher,,,,,,,,,Rasenmäher,,,,,,,,
Rasiermesser,Substantiv,"rasieren,Messer",n,Rasiermesser,,,,,,,,,Rasiermesser,,,,,,,,,Rasiermessers,,,,,,,,,Rasiermesser,,,,,,,,,Rasiermesser,,,,,,,,,Rasiermessern,,,,,,,,,Rasiermesser,,,,,,,,,Rasiermesser,,,,,,,,
Rasierpinsel,Substantiv,"rasieren,Pinsel",m,Rasierpinsel,,,,,,,,,Rasierpinsel,,,,,,,,,Rasierpinsels,,,,,,,,,Rasierpinsel,,,,,,,,,Rasierpinsel,,,,,,,,,Rasierpinseln,,,,,,,,,Rasierpinsel,,,,,,,,,Rasierpinsel,,,,,,,,
Raspel,Substantiv,,f,Raspel,,,,,,,,,Raspeln,,,,,,,,,Raspel,,,,,,,,,Raspeln,,,,,,,,,Raspel,,,,,,,,,Raspeln,,,,,,,,,Raspel,,,,,,,,,Raspeln,,,,,,,,
Raspel,Substantiv,,m,Raspel,,,,,,,,,Raspel,,,,,,,,,Raspels,,,,,,,,,Raspel,,,,,,,,,Raspel,,,,,,,,,Raspeln,,,,,,,,,Raspel,,,,,,,,,Raspel,,,,,,,,
Rebsäge,Substantiv,"Rebe,Säge",f,Rebsäge,,,,,,,,,Rebsägen,,,,,,,,,Rebsäge,,,,,,,,,Rebsägen,,,,,,,,,Rebsäge,,,,,,,,,Rebsägen,,,,,,,,,Rebsäge,,,,,,,,,Rebsägen,,,,,,,,
Rechen,Substantiv,,m,Rechen,,,,,,,,,Rechen,,,,,,,,,Rechens,,,,,,,,,Rechen,,,,,,,,,Rechen,,,,,,,,,Rechen,,,,,,,,,Rechen,,,,,,,,,Rechen,,,,,,,,
Rechenschieber,Substantiv,"rechnen,Schieber",m,Rechenschieber,,,,,,,,,Rechenschieber,,,,,,,,,Rechenschiebers,,,,,,,,,Rechenschieber,,,,,,,,,Rechenschieber,,,,,,,,,Rechenschiebern,,,,,,,,,Rechenschieber,,,,,,,,,Rechenschieber,,,,,,,,
Reibe,Substantiv,,f,Reibe,,,,,,,,,Reiben,,,,,,,,,Reibe,,,,,,,,,Reiben,,,,,,,,,Reibe,,,,,,,,,Reiben,,,,,,,,,Reibe,,,,,,,,,Reiben,,,,,,,,
Reibeisen,Substantiv,"reiben,Eisen",n,Reibeisen,,,,,,,,, Reibeisen,,,,,,,,,Reibeisens,,,,,,,,,Reibeisen,,,,,,,,,Reibeisen,,,,,,,,,Reibeisen,,,,,,,,,Reibeisen,,,,,,,,,Reibeisen,,,,,,,,
Rohrzange,Substantiv,,f,Rohrzange,,,,,,,,,Rohrzangen,,,,,,,,,Rohrzange,,,,,,,,,Rohrzangen,,,,,,,,,Rohrzange,,,,,,,,,Rohrzangen,,,,,,,,,Rohrzange,,,,,,,,,Rohrzangen,,,,,,,,
Rollgabelschlüssel,Substantiv,,m, Rollgabelschlüssel,,,,,,,,, Rollgabelschlüssel,,,,,,,,,Rollgabelschlüssels,,,,,,,,, Rollgabelschlüssel,,,,,,,,, Rollgabelschlüssel,,,,,,,,,Rollgabelschlüsseln,,,,,,,,, Rollgabelschlüssel,,,,,,,,, Rollgabelschlüssel,,,,,,,,
Rundfeile,Substantiv,"rund,Feile",f,Rundfeile,,,,,,,,,Rundfeilen,,,,,,,,,Rundfeile,,,,,,,,,Rundfeilen,,,,,,,,,Rundfeile,,,,,,,,,Rundfeilen,,,,,,,,,Rundfeile,,,,,,,,,Rundfeilen,,,,,,,,
Rührlöffel,Substantiv,"rühren,Löffel",m,Rührlöffel,,,,,,,,,Rührlöffel,,,,,,,,,Rührlöffels,,,,,,,,,Rührlöffel,,,,,,,,,Rührlöffel,,,,,,,,,Rührlöffeln,,,,,,,,,Rührlöffel,,,,,,,,,Rührlöffel,,,,,,,,
Saucenlöffel,Substantiv,"Sauce,Löffel",m,Saucenlöffel,,,,,,,,,Saucenlöffel,,,,,,,,,Saucenlöffels,,,,,,,,,Saucenlöffel,,,,,,,,,Saucenlöffel,,,,,,,,,Saucenlöffeln,,,,,,,,,Saucenlöffel,,,,,,,,,Saucenlöffel,,,,,,,,
Schaufel,Substantiv,,f,Schaufel,,,,,,,,,Schaufeln,,,,,,,,,Schaufel,,,,,,,,,Schaufeln,,,,,,,,,Schaufel,,,,,,,,,Schaufeln,,,,,,,,,Schaufel,,,,,,,,,Schaufeln,,,,,,,,
Schaufellader,Substantiv,"Schaufel,Lader",m,Schaufellader,,,,,,,,,Schaufellader,,,,,,,,,Schaufelladers,,,,,,,,,Schaufellader,,,,,,,,,Schaufellader,,,,,,,,,Schaufelladern,,,,,,,,,Schaufellader,,,,,,,,,Schaufellader,,,,,,,,
Schaufelradbagger,Substantiv,"Schaufelrad,Bagger",m,Schaufelradbagger,,,,,,,,,Schaufelradbagger,,,,,,,,,Schaufelradbaggers,,,,,,,,,Schaufelradbagger,,,,,,,,,Schaufelradbagger,,,,,,,,,Schaufelradbaggern,,,,,,,,,Schaufelradbagger,,,,,,,,,Schaufelradbagger,,,,,,,,
Schaufelraddampfer,Substantiv,"Schaufelrad,Dampfer",m,Schaufelraddampfer,,,,,,,,,Schaufelraddampfer,,,,,,,,,Schaufelraddampfers,,,,,,,,,Schaufelraddampfer,,,,,,,,,Schaufelraddampfer,,,,,,,,,Schaufelraddampfern,,,,,,,,,Schaufelraddampfer,,,,,,,,,Schaufelraddampfer,,,,,,,,
Schere,Substantiv,,f,Schere,,,,,,,,,Scheren,,,,,,,,,Schere,,,,,,,,,Scheren,,,,,,,,,Schere,,,,,,,,,Scheren,,,,,,,,,Schere,,,,,,,,,Scheren,,,,,,,,
Scherenfernrohr,Substantiv,"Schere,Fernrohr",n,Scherenfernrohr,,,,,,,,,Scherenfernrohre,,,,,,,,,Scherenfernrohrs,Scherenfernrohres,,,,,,,,Scherenfernrohre,,,,,,,,,Scherenfernrohr,,,,,,,,,Scherenfernrohren,,,,,,,,,Scherenfernrohr,,,,,,,,,Scherenfernrohre,,,,,,,,
Schermesser,Substantiv,"scheren,Messer",n,Schermesser,,,,,,,,,Schermesser,,,,,,,,,Schermessers,,,,,,,,,Schermesser,,,,,,,,,Schermesser,,,,,,,,,Schermessern,,,,,,,,,Schermesser,,,,,,,,,Schermesser,,,,,,,,
Schieblehre,Substantiv,,f,Schieblehre,,,,,,,,,Schieblehren,,,,,,,,,Schieblehre,,,,,,,,,Schieblehren,,,,,,,,,Schieblehre,,,,,,,,,Schieblehren,,,,,,,,,Schieblehre,,,,,,,,,Schieblehren,,,,,,,,
Schleifstein,Substantiv,"schleifen,Stein",m,Schleifstein,,,,,,,,,Schleifsteine,,,,,,,,,Schleifsteins,Schleifsteines,,,,,,,,Schleifsteine,,,,,,,,,Schleifstein,Schleifsteine,,,,,,,,Schleifsteinen,,,,,,,,,Schleifstein,,,,,,,,,Schleifsteine,,,,,,,,
Schlosserhammer,Substantiv,,m,Schlosserhammer,,,,,,,,,Schlosserhämmer,,,,,,,,,Schlosserhammers,,,,,,,,,Schlosserhämmer,,,,,,,,,Schlosserhammer,,,,,,,,,Schlosserhämmern,,,,,,,,,Schlosserhammer,,,,,,,,,Schlosserhämmer,,,,,,,,
Schmiege,Substantiv,,f,Schmiege,,,,,,,,,Schmiegen,,,,,,,,,Schmiege,,,,,,,,,Schmiegen,,,,,,,,,Schmiege,,,,,,,,,Schmiegen,,,,,,,,,Schmiege,,,,,,,,,Schmiegen,,,,,,,,
Schnappmesser,Substantiv,"schnappen,Messer",n,Schnappmesser,,,,,,,,,Schnappmesser,,,,,,,,,Schnappmessers,,,,,,,,,Schnappmesser,,,,,,,,,Schnappmesser,,,,,,,,,Schnappmessern,,,,,,,,,Schnappmesser,,,,,,,,,Schnappmesser,,,,,,,,
Schneebesen,Substantiv,"Schnee,Besen",m,Schneebesen,,,,,,,,,Schneebesen,,,,,,,,,Schneebesens,,,,,,,,,Schneebesen,,,,,,,,,Schneebesen,,,,,,,,,Schneebesen,,,,,,,,,Schneebesen,,,,,,,,,Schneebesen,,,,,,,,
Schneeschaufel,Substantiv,"Schnee,Schaufel",f,Schneeschaufel,,,,,,,,,Schneeschaufeln,,,,,,,,,Schneeschaufel,,,,,,,,,Schneeschaufeln,,,,,,,,,Schneeschaufel,,,,,,,,,Schneeschaufeln,,,,,,,,,Schneeschaufel,,,,,,,,,Schneeschaufeln,,,,,,,,
Schneidbohrer,Substantiv,"schneiden,Bohrer",m,Schneidbohrer,,,,,,,,,Schneidbohrer,,,,,,,,,Schneidbohrers,,,,,,,,,Schneidbohrer,,,,,,,,,Schneidbohrer,,,,,,,,,Schneidbohrern,,,,,,,,,Schneidbohrer,,,,,,,,,Schneidbohrer,,,,,,,,
Schraffiermaschine,Substantiv,"schraffieren,Maschine",f,Schraffiermaschine,,,,,,,,,Schraffiermaschinen,,,,,,,,,Schraffiermaschine,,,,,,,,,Schraffiermaschinen,,,,,,,,,Schraffiermaschine,,,,,,,,,Schraffiermaschinen,,,,,,,,,Schraffiermaschine,,,,,,,,,Schraffiermaschinen,,,,,,,,
Schraubendreher,Substantiv,,m,Schraubendreher,,,,,,,,,Schraubendreher,,,,,,,,,Schraubendrehers,,,,,,,,,Schraubendreher,,,,,,,,,Schraubendreher,,,,,,,,,Schraubendrehern,,,,,,,,,Schraubendreher,,,,,,,,,Schraubendreher,,,,,,,,
Schraubenschlüssel,Substantiv,"Schraube,Schlüssel",m,Schraubenschlüssel,,,,,,,,,Schraubenschlüssel,,,,,,,,,Schraubenschlüssels,,,,,,,,,Schraubenschlüssel,,,,,,,,,Schraubenschlüssel,,,,,,,,,Schraubenschlüsseln,,,,,,,,,Schraubenschlüssel,,,,,,,,,Schraubenschlüssel,,,,,,,,
Schraubenzieher,Substantiv,"Schraube,ziehen",m,Schraubenzieher,,,,,,,,,Schraubenzieher,,,,,,,,,Schraubenziehers,,,,,,,,,Schraubenzieher,,,,,,,,,Schraubenzieher,,,,,,,,,Schraubenziehern,,,,,,,,,Schraubenzieher,,,,,,,,,Schraubenzieher,,,,,,,,
Schraubstock,Substantiv,,m,Schraubstock,,,,,,,,,Schraubstöcke,,,,,,,,,Schraubstockes,Schraubstocks,,,,,,,,Schraubstöcke,,,,,,,,,Schraubstock,Schraubstocke,,,,,,,,Schraubstöcken,,,,,,,,,Schraubstock,,,,,,,,,Schraubstöcke,,,,,,,,
Schraubzwinge,Substantiv,,f,Schraubzwinge,,,,,,,,,Schraubzwingen,,,,,,,,,Schraubzwinge,,,,,,,,,Schraubzwingen,,,,,,,,,Schraubzwinge,,,,,,,,,Schraubzwingen,,,,,,,,,Schraubzwinge,,,,,,,,,Schraubzwingen,,,,,,,,
Schreibmaschine,Substantiv,"schreiben,Maschine",f,Schreibmaschine,,,,,,,,,Schreibmaschinen,,,,,,,,,Schreibmaschine,,,,,,,,,Schreibmaschinen,,,,,,,,,Schreibmaschine,,,,,,,,,Schreibmaschinen,,,,,,,,,Schreibmaschine,,,,,,,,,Schreibmaschinen,,,,,,,,
Schrotsäge,Substantiv,"schroten,Säge",f,Schrotsäge,,,,,,,,,Schrotsägen,,,,,,,,,Schrotsäge,,,,,,,,,Schrotsägen,,,,,,,,,Schrotsäge,,,,,,,,,Schrotsägen,,,,,,,,,Schrotsäge,,,,,,,,,Schrotsägen,,,,,,,,
Schrubber,Substantiv,,m,Schrubber,,,,,,,,,Schrubber,,,,,,,,,Schrubbers,,,,,,,,,Schrubber,,,,,,,,,Schrubber,,,,,,,,,Schrubbern,,,,,,,,,Schrubber,,,,,,,,,Schrubber,,,,,,,,
Schubkarre,Substantiv,"Schub,Karre",f,Schubkarre,,,,,,,,,Schubkarren,,,,,,,,,Schubkarre,,,,,,,,,Schubkarren,,,,,,,,,Schubkarre,,,,,,,,,Schubkarren,,,,,,,,,Schubkarre,,,,,,,,,Schubkarren,,,,,,,,
Schubkarren,Substantiv,,m,Schubkarren,,,,,,,,,Schubkarren,,,,,,,,,Schubkarrens,,,,,,,,,Schubkarren,,,,,,,,,Schubkarren,,,,,,,,,Schubkarren,,,,,,,,,Schubkarren,,,,,,,,,Schubkarren,,,,,,,,
Schublehre,Substantiv,,f,Schublehre,,,,,,,,,Schublehren,,,,,,,,,Schublehre,,,,,,,,,Schublehren,,,,,,,,,Schublehre,,,,,,,,,Schublehren,,,,,,,,,Schublehre,,,,,,,,,Schublehren,,,,,,,,
Schweizermesser,Substantiv,"Schweizer,Messer",n,Schweizermesser,,,,,,,,,Schweizermesser,,,,,,,,,Schweizermessers,,,,,,,,,Schweizermesser,,,,,,,,,Schweizermesser,,,,,,,,,Schweizermessern,,,,,,,,,Schweizermesser,,,,,,,,,Schweizermesser,,,,,,,,
Seitenschneider,Substantiv,,m,Seitenschneider,,,,,,,,,Seitenschneider,,,,,,,,,Seitenschneiders,,,,,,,,,Seitenschneider,,,,,,,,,Seitenschneider,,,,,,,,,Seitenschneidern,,,,,,,,,Seitenschneider,,,,,,,,,Seitenschneider,,,,,,,,
Sense,Substantiv,,f,Sense,,,,,,,,,Sensen,,,,,,,,,Sense,,,,,,,,,Sensen,,,,,,,,,Sense,,,,,,,,,Sensen,,,,,,,,,Sense,,,,,,,,,Sensen,,,,,,,,
Sichel,Substantiv,,f,Sichel,,,,,,,,,Sicheln,,,,,,,,,Sichel,,,,,,,,,Sicheln,,,,,,,,,Sichel,,,,,,,,,Sicheln,,,,,,,,,Sichel,,,,,,,,,Sicheln,,,,,,,,
Sicherheitsnadel,Substantiv,"Sicherheit,Nadel",f,Sicherheitsnadel,,,,,,,,,Sicherheitsnadeln,,,,,,,,,Sicherheitsnadel,,,,,,,,,Sicherheitsnadeln,,,,,,,,,Sicherheitsnadel,,,,,,,,,Sicherheitsnadeln,,,,,,,,,Sicherheitsnadel,,,,,,,,,Sicherheitsnadeln,,,,,,,,
Sieb,Substantiv,,n,Sieb,,,,,,,,,Siebe,,,,,,,,,Siebs,Siebes,,,,,,,,Siebe,,,,,,,,,Sieb,,,,,,,,,Sieben,,,,,,,,,Sieb,,,,,,,,,Siebe,,,,,,,,
Sortiermaschine,Substantiv,"sortieren,Maschine",f,Sortiermaschine,,,,,,,,,Sortiermaschinen,,,,,,,,,Sortiermaschine,,,,,,,,,Sortiermaschinen,,,,,,,,,Sortiermaschine,,,,,,,,,Sortiermaschinen,,,,,,,,,Sortiermaschine,,,,,,,,,Sortiermaschinen,,,,,,,,
Soßenlöffel,Substantiv,"Soße,Löffel",m,Soßenlöffel,,,,,,,,,Soßenlöffel,,,,,,,,,Soßenlöffels,,,,,,,,,Soßenlöffel,,,,,,,,,Soßenlöffel,,,,,,,,,Soßenlöffeln,,,,,,,,,Soßenlöffel,,,,,,,,,Soßenlöffel,,,,,,,,
Spaltaxt,Substantiv,"spalten,Axt",f,Spaltaxt,,,,,,,,,Spaltäxte,,,,,,,,,Spaltaxt,,,,,,,,,Spaltäxte,,,,,,,,,Spaltaxt,,,,,,,,,Spaltäxten,,,,,,,,,Spaltaxt,,,,,,,,,Spaltäxte,,,,,,,,
Spannsäge,Substantiv,"spannen,Säge",f,Spannsäge,,,,,,,,,Spannsägen,,,,,,,,,Spannsäge,,,,,,,,,Spannsägen,,,,,,,,,Spannsäge,,,,,,,,,Spannsägen,,,,,,,,,Spannsäge,,,,,,,,,Spannsägen,,,,,,,,
Spaten,Substantiv,,m,Spaten,,,,,,,,,Spaten,,,,,,,,,Spatens,,,,,,,,,Spaten,,,,,,,,,Spaten,,,,,,,,,Spaten,,,,,,,,,Spaten,,,,,,,,,Spaten,,,,,,,,
Spicknadel,Substantiv,"spicken,Nadel",f,Spicknadel,,,,,,,,,Spicknadeln,,,,,,,,,Spicknadel,,,,,,,,,Spicknadeln,,,,,,,,,Spicknadel,,,,,,,,,Spicknadeln,,,,,,,,,Spicknadel,,,,,,,,,Spicknadeln,,,,,,,,
Spitzhacke,Substantiv,"spitz,Hacke",f,Spitzhacke,,,,,,,,,Spitzhacken,,,,,,,,,Spitzhacke,,,,,,,,,Spitzhacken,,,,,,,,,Spitzhacke,,,,,,,,,Spitzhacken,,,,,,,,,Spitzhacke,,,,,,,,,Spitzhacken,,,,,,,,
Spätzlemaschine,Substantiv,"Spätzle,Maschine",f,Spätzlemaschine,,,,,,,,,Spätzlemaschinen,,,,,,,,,Spätzlemaschine,,,,,,,,,Spätzlemaschinen,,,,,,,,,Spätzlemaschine,,,,,,,,,Spätzlemaschinen,,,,,,,,,Spätzlemaschine,,,,,,,,,Spätzlemaschinen,,,,,,,,
Stahlnadel,Substantiv,"Stahl,Nadel",f,Stahlnadel,,,,,,,,,Stahlnadeln,,,,,,,,,Stahlnadel,,,,,,,,,Stahlnadeln,,,,,,,,,Stahlnadel,,,,,,,,,Stahlnadeln,,,,,,,,,Stahlnadel,,,,,,,,,Stahlnadeln,,,,,,,,
Steakmesser,Substantiv,"Steak,Messer",n,Steakmesser,,,,,,,,,Steakmesser,,,,,,,,,Steakmessers,,,,,,,,,Steakmesser,,,,,,,,,Steakmesser,,,,,,,,,Steakmessern,,,,,,,,,Steakmesser,,,,,,,,,Steakmesser,,,,,,,,
Stechbeitel,Substantiv,"stechen,Beitel",m,Stechbeitel,,,,,,,,,Stechbeitel,,,,,,,,,Stechbeitels,,,,,,,,,Stechbeitel,,,,,,,,,Stechbeitel,,,,,,,,,Stechbeiteln,,,,,,,,,Stechbeitel,,,,,,,,,Stechbeitel,,,,,,,,
Stechzirkel,Substantiv,"stechen,Zirkel",m,Stechzirkel,,,,,,,,,Stechzirkel,,,,,,,,,Stechzirkels,,,,,,,,,Stechzirkel,,,,,,,,,Stechzirkel,,,,,,,,,Stechzirkeln,,,,,,,,,Stechzirkel,,,,,,,,,Stechzirkel,,,,,,,,
Stecknadel,Substantiv,"stecken,Nadel",f,Stecknadel,,,,,,,,,Stecknadeln,,,,,,,,,Stecknadel,,,,,,,,,Stecknadeln,,,,,,,,,Stecknadel,,,,,,,,,Stecknadeln,,,,,,,,,Stecknadel,,,,,,,,,Stecknadeln,,,,,,,,
Steckschlüsselsatz,Substantiv,"Steckschlüssel,Satz",m,Steckschlüsselsatz,,,,,,,,,Steckschlüsselsätze,,,,,,,,,Steckschlüsselsatzes,,,,,,,,,Steckschlüsselsätze,,,,,,,,,Steckschlüsselsatz,,,,,,,,,Steckschlüsselsätzen,,,,,,,,,Steckschlüsselsatz,,,,,,,,,Steckschlüsselsätze,,,,,,,,
Steinsäge,Substantiv,"Stein,Säge",f,Steinsäge,,,,,,,,,Steinsägen,,,,,,,,,Steinsäge,,,,,,,,,Steinsägen,,,,,,,,,Steinsäge,,,,,,,,,Steinsägen,,,,,,,,,Steinsäge,,,,,,,,,Steinsägen,,,,,,,,
Stichsäge,Substantiv,"Stich,Säge",f,Stichsäge,,,,,,,,,Stichsägen,,,,,,,,,Stichsäge,,,,,,,,,Stichsägen,,,,,,,,,Stichsäge,,,,,,,,,Stichsägen,,,,,,,,,Stichsäge,,,,,,,,,Stichsägen,,,,,,,,
Stift,Substantiv,,m,Stift,,,,,,,,,Stifte,,,,,,,,,Stifts,Stiftes,,,,,,,,Stifte,,,,,,,,,Stift,Stifte,,,,,,,,Stiften,,,,,,,,,Stift,,,,,,,,,Stifte,,,,,,,,
Streitaxt,Substantiv,"Streit,Axt",f,Streitaxt,,,,,,,,,Streitäxte,,,,,,,,,Streitaxt,,,,,,,,,Streitäxte,,,,,,,,,Streitaxt,,,,,,,,,Streitäxten,,,,,,,,,Streitaxt,,,,,,,,,Streitäxte,,,,,,,,
Streugabel,Substantiv,"Streu,Gabel",f,Streugabel,,,,,,,,,Streugabeln,,,,,,,,,Streugabel,,,,,,,,,Streugabeln,,,,,,,,,Streugabel,,,,,,,,,Streugabeln,,,,,,,,,Streugabel,,,,,,,,,Streugabeln,,,,,,,,
Strickleiter,Substantiv,"Strick,Leiter",f,Strickleiter,,,,,,,,,Strickleitern,,,,,,,,,Strickleiter,,,,,,,,,Strickleitern,,,,,,,,,Strickleiter,,,,,,,,,Strickleitern,,,,,,,,,Strickleiter,,,,,,,,,Strickleitern,,,,,,,,
Strickmaschine,Substantiv,"stricken,Maschine",f,Strickmaschine,,,,,,,,,Strickmaschinen,,,,,,,,,Strickmaschine,,,,,,,,,Strickmaschinen,,,,,,,,,Strickmaschine,,,,,,,,,Strickmaschinen,,,,,,,,,Strickmaschine,,,,,,,,,Strickmaschinen,,,,,,,,
Stricknadel,Substantiv,"stricken,Nadel",f,Stricknadel,,,,,,,,,Stricknadeln,,,,,,,,,Stricknadel,,,,,,,,,Stricknadeln,,,,,,,,,Stricknadel,,,,,,,,,Stricknadeln,,,,,,,,,Stricknadel,,,,,,,,,Stricknadeln,,,,,,,,
Stromgenerator,Substantiv,"Strom,Generator",m,Stromgenerator,,,,,,,,,Stromgeneratoren,,,,,,,,,Stromgenerators,,,,,,,,,Stromgeneratoren,,,,,,,,,Stromgenerator,,,,,,,,,Stromgeneratoren,,,,,,,,,Stromgenerator,,,,,,,,,Stromgeneratoren,,,,,,,,
Suppenlöffel,Substantiv,"Suppe,Löffel",m,Suppenlöffel,,,,,,,,,Suppenlöffel,,,,,,,,,Suppenlöffels,,,,,,,,,Suppenlöffel,,,,,,,,,Suppenlöffel,,,,,,,,,Suppenlöffeln,,,,,,,,,Suppenlöffel,,,,,,,,,Suppenlöffel,,,,,,,,
Säge,Substantiv,,f,Säge,,,,,,,,,Sägen,,,,,,,,,Säge,,,,,,,,,Sägen,,,,,,,,,Säge,,,,,,,,,Sägen,,,,,,,,,Säge,,,,,,,,,Sägen,,,,,,,,
Sägebock,Substantiv,"Säge,Bock",m,Sägebock,,,,,,,,,Sägeböcke,,,,,,,,,Sägebockes,Sägebocks,,,,,,,,Sägeböcke,,,,,,,,,Sägebock,Sägebocke,,,,,,,,Sägeböcken,,,,,,,,,Sägebock,,,,,,,,,Sägeböcke,,,,,,,,
Tabelliermaschine,Substantiv,"tabellieren,Maschine",f,Tabelliermaschine,,,,,,,,,Tabelliermaschinen,,,,,,,,,Tabelliermaschine,,,,,,,,,Tabelliermaschinen,,,,,,,,,Tabelliermaschine,,,,,,,,,Tabelliermaschinen,,,,,,,,,Tabelliermaschine,,,,,,,,,Tabelliermaschinen,,,,,,,,
Taschenmesser,Substantiv,"Tasche,Messer",n,Taschenmesser,,,,,,,,,Taschenmesser,,,,,,,,,Taschenmessers,,,,,,,,,Taschenmesser,,,,,,,,,Taschenmesser,,,,,,,,,Taschenmessern,,,,,,,,,Taschenmesser,,,,,,,,,Taschenmesser,,,,,,,,
Taschenrechner,Substantiv,"Tasche,Rechner",m,Taschenrechner,,,,,,,,,Taschenrechner,,,,,,,,,Taschenrechners,,,,,,,,,Taschenrechner,,,,,,,,,Taschenrechner,,,,,,,,,Taschenrechnern,,,,,,,,,Taschenrechner,,,,,,,,,Taschenrechner,,,,,,,,
Teemaschine,Substantiv,"Tee,Maschine",f,Teemaschine,,,,,,,,,Teemaschinen,,,,,,,,,Teemaschine,,,,,,,,,Teemaschinen,,,,,,,,,Teemaschine,,,,,,,,,Teemaschinen,,,,,,,,,Teemaschine,,,,,,,,,Teemaschinen,,,,,,,,
Teesieb,Substantiv,"Tee,Sieb",n,Teesieb,,,,,,,,,Teesiebe,,,,,,,,,Teesiebs,,,,,,,,,Teesiebe,,,,,,,,,Teesieb,,,,,,,,,Teesieben,,,,,,,,,Teesieb,,,,,,,,,Teesiebe,,,,,,,,
Teigrechen,Substantiv,"Teig,Rechen",m,Teigrechen,,,,,,,,,Teigrechen,,,,,,,,,Teigrechens,,,,,,,,,Teigrechen,,,,,,,,,Teigrechen,,,,,,,,,Teigrechen,,,,,,,,,Teigrechen,,,,,,,,,Teigrechen,,,,,,,,
Teppichmesser,Substantiv,"Teppich,Messer",n,Teppichmesser,,,,,,,,,Teppichmesser,,,,,,,,,Teppichmessers,,,,,,,,,Teppichmesser,,,,,,,,,Teppichmesser,,,,,,,,,Teppichmessern,,,,,,,,,Teppichmesser,,,,,,,,,Teppichmesser,,,,,,,,
Tischmesser,Substantiv,"Tisch,Messer",n,Tischmesser,,,,,,,,,Tischmesser,,,,,,,,,Tischmessers,,,,,,,,,Tischmesser,,,,,,,,,Tischmesser,,,,,,,,,Tischmessern,,,,,,,,,Tischmesser,,,,,,,,,Tischmesser,,,,,,,,
Tischsäge,Substantiv,"Tisch,Säge",f,Tischsäge,,,,,,,,,Tischsägen,,,,,,,,,Tischsäge,,,,,,,,,Tischsägen,,,,,,,,,Tischsäge,,,,,,,,,Tischsägen,,,,,,,,,Tischsäge,,,,,,,,,Tischsägen,,,,,,,,
